"Temperatura";"Vlaga";"Vjetar";"Sunce";"O3";"NO";"NO2"
"24.6168";"48.8197";"2.42194";"226.842";"61.642";"1.11944";"2.88889"
"24.4049";"49.3557";"2.335";"310.436";"62.467";"1.01389";"2.83056"
"24.3778";"49.2548";"3.0175";"316.176";"63.147";"1.31111";"2.41111"
"24.2205";"49.5592";"2.86333";"181.558";"64.294";"1.01667";"1.95556"
"24.148";"49.4464";"2.35861";"319.609";"63.667";"2.75833";"2.7"
"24.1439";"50.085";"2.74861";"307.53";"63.972";"1.23889";"1.51389"
"24.3444";"48.4375";"3.02722";"502.08";"64.986";"0.94444";"1.63611"
"24.3014";"48.0514";"2.7725";"158.876";"65.544";"1.03611";"1.63611"
"24.2852";"48.5979";"2.28944";"508.08";"65.836";"1.10278";"1.66389"
"24.549";"47.1751";"2.27861";"529.14";"65.308";"1.32778";"1.74444"
"24.474";"46.3088";"2.26722";"571.91";"65.247";"1.00833";"2.06667"
"24.5523";"46.8114";"2.55444";"249.909";"64.347";"1.01389";"1.78889"
"24.3645";"47.4168";"1.88897";"201.304";"63.083";"1.1069";"2.6"
"24.3485";"46.8382";"2.02839";"476.338";"66.223";"1.09677";"1.77097"
"24.2871";"47.7559";"2.24917";"81.185";"65.217";"1.08056";"1.03889"
"24.0608";"47.9835";"2.19583";"117.298";"66.075";"0.96944";"2.08333"
"24.2209";"48.1916";"2.67194";"175.846";"65.217";"1.17778";"2.40278"
"24.2435";"48.2281";"2.12972";"123.32";"66.311";"1.275";"1.83611"
"24.2678";"47.8618";"2.68444";"140.773";"66.558";"0.95278";"2.00278"
"24.3197";"47.9933";"2.66417";"90.506";"66.442";"0.925";"2.17778"
"24.1296";"48.225";"2.18806";"104.625";"65.906";"0.99444";"3.08889"
"24.1467";"48.036";"2.53778";"135.33";"65.497";"0.89167";"2.90556"
"24.1565";"48.3268";"2.08806";"128.524";"67.433";"0.975";"1.35"
"24.1578";"48.6866";"2.55222";"89.846";"67.15";"0.95833";"1.68056"
"24.033";"48.8581";"2.8625";"81.578";"67.461";"1.06944";"1.11944"
"24.0679";"48.9685";"2.73361";"80.347";"67.747";"0.64722";"1.71944"
"24.102";"49.0148";"2.21194";"76.322";"67.667";"1.04722";"1.38889"
"24.028";"48.9803";"2.30583";"74.026";"67.878";"0.98611";"1.34444"
"23.8681";"48.9926";"1.75889";"69.787";"68.058";"0.75";"1.45"
"23.929";"49.4151";"1.42083";"71.599";"66.903";"1.05278";"1.49444"
"23.8229";"50.04";"1.85806";"81.803";"64.369";"1.16944";"1.90278"
"23.7615";"49.2088";"2.245";"97.374";"64.7";"0.96389";"2.83611"
"23.7793";"48.4243";"1.90306";"132.832";"65.872";"0.93611";"2.26111"
"23.7687";"49.0888";"1.78778";"175.315";"64.261";"0.925";"3.025"
"23.7033";"49.8659";"1.93528";"73.787";"64.231";"1.03333";"2.73889"
"23.7155";"50.28";"1.26722";"61.68";"64.272";"1.35833";"2.52222"
"23.7591";"50.73";"1.67194";"57.958";"64.761";"1.125";"2.51944"
"23.6749";"50.83";"1.41694";"54.579";"63.936";"0.94444";"2.99167"
"18.0794";"78.708";"0.65028";"-0.62067";"38.1917";"0.61667";"3.86389"
"17.9816";"79.219";"0.60278";"-0.65756";"33.1611";"1.5";"5.4556"
"17.9601";"79.737";"0.80833";"-0.492629";"27.5722";"1.35278";"8.6528"
"17.9097";"80.461";"0.72694";"-0.60765";"24.0167";"2.30556";"10.1917"
"17.8555";"81.376";"0.331667";"-0.58595";"22.4639";"2.03889";"11.0278"
"17.7033";"81.799";"0.97806";"-0.52735";"26.4889";"1.62778";"9.7083"
"17.5445";"82.116";"0.66472";"-0.479608";"22.9083";"1.96944";"10.9194"
"17.51";"82.441";"0.55028";"-0.60114";"18.975";"2.71944";"12.9556"
"17.472";"83.092";"0.418333";"-0.71181";"18.4139";"2.30278";"13.6861"
"17.388";"83.9";"0.364167";"-0.60114";"19.7444";"2.37778";"12.5889"
"17.3487";"84.086";"0.64222";"-0.55122";"21.5556";"2.02222";"11.7111"
"17.3689";"83.387";"0.62889";"-0.460077";"31.9167";"1.39167";"6.9167"
"17.3531";"83.375";"0.376389";"-0.50348";"30.3333";"1.225";"6.8306"
"17.3092";"83.555";"0.96639";"-0.455737";"31.7861";"1.22778";"5.7583"
"17.3429";"83.172";"0.7275";"-0.388462";"31.1361";"1.25";"5.5722"
"17.3598";"83.244";"1.00222";"-0.379782";"28.2583";"0.86944";"7.2667"
"17.2012";"83.243";"0.57472";"-0.373271";"27.5694";"1.20833";"7.075"
"17.1441";"83.908";"0.441944";"-0.416674";"25.2417";"1.35556";"8.5833"
"17.0898";"84.086";"0.74528";"-0.466587";"26.4028";"1.08056";"7.9389"
"17.13";"83.161";"1.11333";"-0.34723";"26.4778";"1.88611";"8.4028"
"17.2661";"82.671";"0.55417";"-0.323358";"25.7639";"1.55";"8.6417"
"17.2593";"82.35";"0.415278";"-0.481778";"33.0583";"0.78056";"5.7556"
"17.2706";"81.702";"0.460556";"-0.379782";"37.8472";"1.06389";"2.71944"
"17.3665";"81.926";"0.64222";"-0.368931";"36.2528";"1.03611";"3.26111"
"17.4761";"81.678";"0.56167";"-0.260424";"32.7861";"1.13889";"5.425"
"17.5454";"82.13";"0.58306";"-0.282126";"31.0139";"1.325";"5.9333"
"17.3479";"82.416";"0.69083";"-0.360251";"30.55";"1.475";"6.8611"
"17.273";"82.819";"0.6075";"-0.384122";"30.4444";"1.16667";"5.6667"
"17.1747";"83.346";"0.81667";"-0.401483";"28.8";"0.96944";"6.7639"
"17.2444";"82.919";"1.44889";"-0.373271";"35.9";"1.08333";"4.84167"
"17.4271";"82.245";"0.81556";"-0.314678";"38.9528";"1.34722";"2.92222"
"17.4036";"82.382";"1.13417";"-0.321188";"36.9833";"0.99444";"3.05"
"17.3746";"82.91";"1.60611";"-0.384122";"37.2333";"1.4";"3.00278"
"17.3481";"83.113";"0.79306";"-0.310337";"38.45";"1.28056";"2.21111"
"17.3908";"83.114";"1.03556";"-0.392803";"39.2889";"1.01667";"3.23889"
"17.485";"82.9";"1.25361";"-0.368931";"40.2222";"1.23333";"1.98056"
"17.4017";"82.665";"1.1725";"-0.288636";"40.7278";"1.50556";"1.38611"
"17.4377";"81.844";"1.24667";"-0.284296";"42.0417";"0.73056";"1.61667"
"17.4525";"81.677";"0.82583";"-0.3494";"40.5278";"0.96389";"1.81111"
"17.4555";"81.821";"0.66139";"-0.394973";"40.2028";"0.358333";"1.81111"
"17.4805";"81.957";"0.51306";"-0.50348";"39";"0.272222";"2.7"
"17.2146";"82.219";"0.66889";"-0.462247";"35.9";"0.87778";"3.33611"
"16.804";"82.959";"0.6975";"-0.63152";"36.7333";"0.98056";"3.10556"
"16.4696";"83.463";"0.87389";"-0.60114";"37.5167";"0.5";"3.06389"
"16.3887";"83.895";"0.81222";"-0.425355";"36.15";"0.91111";"3.13611"
"16.3776";"84.487";"0.54972";"-0.49914";"33.8056";"0.93611";"3.18611"
"16.0786";"85.584";"0.55333";"-0.421015";"31.8667";"1.30833";"3.78333"
"15.9271";"85.872";"0.290833";"-0.35591";"33.0833";"1.13889";"3.62222"
"15.9429";"85.972";"0.3625";"-0.431865";"32.75";"0.98611";"3.43056"
"15.854";"85.982";"0.214722";"-0.50565";"33.1945";"0.675";"3.34167"
"15.8743";"85.658";"0.482778";"-0.366761";"32.6528";"0.56389";"3"
"16.3472";"86.492";"0.459444";"-0.421015";"33.1";"0.472222";"3.09444"
"16.2626";"86.564";"0.66556";"-0.34723";"33.0167";"1.57778";"2.96667"
"15.7476";"86.664";"0.35";"-0.399313";"30.6";"0.025";"4.05278"
"15.7498";"87.398";"0.94417";"-0.368931";"30.5167";"0.52778";"3.60833"
"15.7231";"87.909";"0.499722";"-0.397143";"30.3";"1.81389";"2.39444"
"15.5189";"87.747";"0.95";"-0.384122";"30.0167";"0.50556";"3.68611"
"15.4844";"88.036";"0.65806";"-0.366761";"29.3";"1.06389";"2.68056"
"15.3531";"87.478";"0.411667";"-0.455737";"30.4333";"0.81667";"2.75278"
"15.2546";"87.589";"0.55028";"-0.362421";"30.4833";"0.89444";"2.25833"
"15.755";"87.902";"0.94778";"-0.327699";"30.65";"1.14722";"2.62778"
"15.5269";"87.9";"0.94389";"-0.394973";"31.4167";"1.41944";"1.97222"
"15.2253";"88.021";"0.77917";"-0.418844";"31.8833";"1.425";"1.83333"
"15.2754";"88.457";"1.04222";"-0.386292";"32.7333";"0.96111";"2.19722"
"15.3668";"88.617";"0.81806";"-0.429695";"30.8";"0.86667";"2.99167"
"15.4744";"88.861";"0.90361";"-0.388462";"30.1444";"1.06667";"2.88611"
"15.401";"89.097";"0.76389";"-0.470928";"30.475";"1.52778";"2.53611"
"15.1165";"89.189";"0.61833";"-0.429695";"29.9167";"0.775";"2.35"
"15.0256";"89.441";"0.299722";"-0.483949";"28.6";"0.875";"2.76111"
"14.9518";"89.809";"0.59861";"-0.412334";"29.4139";"0.50556";"2.54722"
"14.9312";"90.059";"0.414722";"-0.379782";"28.7167";"0.58056";"2.31944"
"14.8709";"90.719";"0.389167";"-0.423185";"29.1";"1.3";"1.80833"
"14.8717";"90.827";"0.61833";"-0.35808";"29.5333";"0.80556";"1.96111"
"14.8192";"90.756";"0.66889";"-0.379782";"30.0667";"0.775";"2.11667"
"14.8424";"90.748";"0.78389";"-0.34723";"30.8833";"1.25278";"1.52222"
"14.9167";"90.815";"0.55889";"-0.321188";"30.05";"1.63611";"2.8"
"14.8694";"90.655";"0.462222";"-0.377612";"28.5333";"1.21667";"1.87778"
"14.7639";"89.601";"0.318611";"-0.314678";"30.2167";"0.86389";"2.28056"
"14.8164";"89.171";"0.65083";"-0.375442";"29.8333";"1.26944";"1.77778"
"15.0056";"88.305";"0.377222";"-0.162768";"33.45";"1.30556";"1.77222"
"15.0048";"87.646";"0.468611";"-0.288636";"30.6";"1.32222";"1.24444"
"14.8717";"88.421";"0.408056";"-0.251744";"28.9333";"0.76667";"1.81389"
"14.8132";"88.664";"0.32";"-0.329869";"28.2167";"0.58333";"1.925"
"14.8142";"89.255";"0.63083";"-0.325528";"27.9333";"0.288889";"2.50556"
"14.8238";"89.651";"0.75139";"-0.34506";"28.8833";"1.73056";"0.79167"
"14.9019";"89.822";"0.73694";"-0.35157";"27.7333";"1.53611";"2.07778"
"14.8262";"90.146";"0.446667";"-0.401483";"26.6167";"0.95278";"3.45833"
"14.6092";"90.45";"0.66111";"-0.418844";"27.7444";"0.85833";"1.90833"
"14.6398";"90.588";"0.65611";"-0.379782";"29.15";"1.62222";"1.71389"
"14.6252";"90.904";"0.94111";"-0.364591";"28.25";"1.24167";"1.56944"
"14.5226";"91.344";"0.74694";"-0.35591";"27.7167";"-0.05";"1.51667"
"14.5004";"91.011";"1.01472";"-0.225702";"31.3";"1.11944";"1.325"
"14.712";"90.102";"0.81361";"-0.115025";"32.8333";"1.33333";"1.25"
"14.7383";"89.914";"0.59167";"-0.080303";"29.8167";"1.40556";"1.67778"
"14.7233";"90.38";"0.60778";"-0.119365";"28.6";"0.74167";"2.17778"
"14.786";"90.918";"0.370278";"0.171433";"27.4833";"1.07222";"2.30833"
"14.8472";"91.016";"0.177222";"0.27343";"26.9";"1.23889";"1.84167"
"14.5432";"90.846";"0.59222";"0.50998";"27.5167";"0.58333";"2.14167"
"14.4996";"91.508";"1.48472";"0.94834";"27.8833";"1.1";"1.87778"
"14.5666";"91.3";"1.15556";"1.57768";"13.65";"0.78611";"2.06389"
"14.5851";"90.943";"1.26806";"2.20919";"7.35";"1.13889";"2.07222"
"14.587";"90.533";"1.26667";"2.80381";"6.65";"0.73056";"1.32778"
"14.6437";"90.365";"1.2875";"3.57855";"232.342";"1.23333";"0.62778"
"14.77";"89.37";"1.43917";"4.79383";"529.86";"0.59444";"0.76111"
"14.8672";"88.489";"1.40361";"6.1458";"516.25";"1.13333";"0.60833"
"15.0514";"87.565";"1.0425";"7.717";"464.308";"1.98056";"0.53333"
"15.2756";"86.778";"1.56528";"9.3207";"46.1";"1.16667";"0.54167"
"15.1165";"86.03";"1.30528";"10.918";"36.8";"1.375";"1.3"
"14.9987";"85.831";"1.28306";"12.7604";"34.7667";"1.47778";"1.02778"
"15.0892";"86.609";"0.85667";"14.8698";"34";"2.01111";"-0.447222"
"15.8461";"87.268";"1.11889";"16.454";"34.5";"1.05833";"1.59167"
"15.8772";"86.566";"0.92778";"17.9145";"36.05";"1.05556";"0.94167"
"15.885";"87.014";"0.79333";"19.7418";"34.4167";"1.15";"1.05"
"15.9434";"87.828";"0.50611";"21.3368";"32.4333";"1.07222";"1.72778"
"15.5128";"86.805";"0.236111";"23.4744";"33.5";"1.20833";"1.04167"
"15.0286";"86.762";"0.401111";"25.7899";"31.9333";"1.13333";"0.92778"
"15.1263";"87.23";"0.69";"27.704";"31.2833";"1.475";"1.05833"
"14.9349";"87.621";"0.264444";"29.668";"30.3667";"0.72778";"1.50833"
"14.8997";"87.88";"0.459722";"31.2652";"28.8667";"0.483333";"1.88333"
"14.9043";"87.712";"0.57333";"33.151";"29.05";"0.79722";"1.38611"
"14.9909";"87.611";"0.4";"34.822";"28.6";"1.94444";"0.87222"
"15.0291";"87.469";"0.437778";"36.875";"26.9667";"2.26667";"2.25"
"15.0825";"87.905";"0.223889";"39.4553";"23.9222";"1.41111";"3.70833"
"15.2014";"87.692";"0.304722";"42.0269";"25.4667";"1.15833";"3.35278"
"15.2539";"87.195";"0.393056";"44.9479";"25.65";"1.43333";"3.05"
"15.3438";"87.454";"0.86611";"48.3333";"22.2861";"1.83056";"4.18333"
"15.5432";"86.327";"1.11667";"52.378";"30.9";"1.69444";"4.4"
"15.4829";"85.919";"1.54111";"55.998";"31.5833";"1.85833";"2.46111"
"15.2552";"86.203";"0.94611";"59.568";"31.6167";"1.46667";"3.08056"
"15.3572";"85.81";"0.69333";"63.127";"31.8444";"1.41667";"3.15278"
"15.4462";"85.02";"1.57944";"66.122";"34.65";"1.18333";"2.10278"
"15.5488";"84.519";"0.99528";"69.438";"34.45";"1.00278";"2.31111"
"15.6074";"84.134";"0.75389";"72.867";"32.9667";"1.08611";"3.27222"
"15.7463";"83.762";"0.84722";"75.71";"33.1667";"0.90833";"2.79167"
"15.7572";"82.937";"1.77722";"78.813";"33.7333";"1.30556";"2.46389"
"15.7687";"83.288";"1.95389";"80.645";"33";"1.85833";"3.34167"
"16.1328";"82.448";"1.27389";"83.674";"34.6";"1.48611";"2.575"
"16.3958";"80.744";"1.24472";"92.209";"35.0833";"1.15278";"3.325"
"16.4251";"79.055";"1.52056";"87.75";"37.7167";"1.31111";"2.025"
"16.4737";"78.255";"1.39056";"86.044";"37.8333";"1.9";"1.98056"
"16.5521";"78.082";"1.29222";"91.144";"37.75";"2.22778";"2.43056"
"16.696";"76.251";"1.53917";"93.598";"41.45";"1.3";"2.075"
"16.9119";"75.677";"1.38917";"89.247";"41.15";"0.64444";"2.20278"
"17.0243";"75.732";"1.155";"90.13";"39.5333";"1.16389";"2.21944"
"17.0629";"75.138";"1.49972";"91.584";"40.3";"0.91667";"2.19444"
"17.0966";"75.363";"1.18611";"92.819";"39.1667";"1.44722";"2.20278"
"17.1576";"74.878";"1.80778";"96.712";"39.9333";"2.35278";"1.71389"
"17.2899";"75.408";"2.67028";"98.483";"39.8667";"1.43611";"2.03611"
"16.9427";"76.702";"2.29861";"101.552";"38.5333";"0.56389";"2.5"
"16.9132";"76.366";"2.43778";"106.46";"37.7667";"2.79722";"4.525"
"17.0849";"75.798";"1.38167";"103.466";"38.5333";"0.93889";"3.71111"
"17.4408";"74.328";"1.54861";"98.735";"38.6833";"2.21111";"3.65833"
"17.8253";"73.294";"0.69194";"101.999";"38.4333";"1.03611";"4.09722"
"18.0911";"71.447";"0.88111";"121.975";"39.9333";"1.71944";"2.7"
"18.1406";"69.748";"1.23861";"114.774";"42.6667";"1.6";"2.08056"
"17.9677";"71.15";"1.41278";"111.91";"39.1667";"2.25833";"3.13889"
"18.0165";"71.098";"1.09556";"168.496";"39.6333";"1.71944";"3.36111"
"18.252";"70.237";"0.71417";"516.02";"38.2167";"2.23611";"4.31111"
"18.3353";"69.429";"1.21306";"567.73";"37.1333";"2.70556";"4.775"
"18.3813";"69.586";"0.78444";"581.68";"34.4167";"4.81111";"5.2694"
"18.727";"68.137";"0.62083";"594.1";"35.45";"2.83056";"5.5694"
"18.975";"66.71";"0.68528";"605.21";"36.75";"2.36389";"5.9667"
"19.094";"65.541";"0.91806";"616.56";"39.6667";"2.39167";"4.81667"
"19.454";"64.919";"0.56833";"627.34";"39.6833";"2.99444";"4.40833"
"19.9965";"63.215";"0.57167";"639.91";"36.2222";"2.85278";"5.4833"
"20.3166";"61.867";"0.78722";"652.01";"36.65";"2.63056";"6.9417"
"20.3186";"60.79";"0.98389";"661.82";"41.3167";"2.34167";"5.2806"
"20.2967";"63.877";"0.85861";"674.15";"33.9";"3.91667";"8.0444"
"20.454";"60.433";"0.60667";"684.38";"37.5833";"4.81667";"6.6111"
"20.7932";"58.567";"0.69861";"695.62";"42.25";"2.84444";"5.3444"
"21.2344";"57.916";"0.97639";"710.9";"38.25";"3.7";"6.1389"
"21.0749";"56.07";"0.57667";"726.18";"41.7";"2.84167";"5.5139"
"21.4104";"54.891";"0.96889";"733.73";"43.0333";"3.10556";"5.2556"
"20.8396";"56.478";"1.59222";"742.04";"45.0833";"1.89722";"4.52222"
"20.8971";"56.475";"1.12194";"779.77";"47.1722";"1.85278";"3.53889"
"21.3372";"54.489";"0.54667";"779.66";"46.5333";"2.82222";"3.70278"
"21.6437";"54.28";"0.90694";"668.95";"44.95";"2.76111";"4.71944"
"21.7309";"55.242";"0.57944";"698.71";"43.4972";"2.175";"5.3389"
"21.7665";"55.97";"0.67056";"832.35";"40.2611";"3.1";"6.5194"
"21.8242";"55.86";"0.81556";"872.46";"38.7555";"3.81111";"8.1472"
"22.0983";"54.235";"0.70417";"877.94";"42.6306";"3.25833";"5.9694"
"22.3138";"52.768";"0.446944";"624.02";"44.95";"2.61944";"4.99444"
"22.5549";"51.927";"0.365833";"844.93";"44.975";"2.65278";"4.775"
"22.3555";"53.767";"1.02556";"254.451";"40.35";"4.16389";"6.0167"
"21.796";"56.599";"1.08583";"190.914";"35.7333";"4.05833";"8.95"
"21.7956";"56.131";"0.6425";"845.67";"38.1472";"4.28889";"8.6333"
"22.4247";"54.975";"0.59389";"865.94";"38.1";"5.4639";"8.8333"
"22.8166";"53.467";"1.00528";"863.25";"36.4139";"4.91111";"10.4278"
"22.5888";"54.005";"1.13444";"880.17";"38.5944";"4.56667";"9.3778"
"22.658";"54.505";"1.16861";"892.98";"39.0278";"4.79167";"9.3722"
"22.8268";"53.523";"0.80194";"897.96";"42.4194";"3.33056";"7.4222"
"23.3479";"52.045";"0.89722";"907.28";"45.4333";"2.91667";"5.6417"
"23.2248";"51.52";"0.88778";"915.39";"47.0556";"2.49167";"4.91667"
"23.207";"51.786";"0.444445";"939.22";"48.275";"1.78056";"4.3"
"23.7444";"48.8296";"0.8125";"962.79";"50.603";"0.60833";"3.21944"
"23.2611";"49.7867";"1.15389";"933.2";"52.539";"2.05833";"3.07222"
"23.1209";"50.236";"1.25222";"941.03";"55.028";"1.29722";"2.31389"
"23.441";"51.44";"0.94389";"809.47";"51.144";"1.78056";"3.67222"
"23.8885";"50.525";"1.38611";"965.58";"45.55";"3.67778";"5.875"
"23.7582";"51.259";"1.59583";"965.11";"47.6917";"3.59722";"5.2306"
"23.9533";"51.03";"1.12972";"991.96";"50.636";"2.1";"3.83333"
"24.4449";"48.4703";"0.87833";"1044.12";"53.1";"1.90833";"3.35833"
"24.8316";"47.8737";"0.57583";"1058.7";"53.392";"1.66111";"3.63056"
"24.9792";"48.0783";"0.89167";"723.63";"50.317";"3.36944";"4.36944"
"24.5742";"49.4648";"0.75472";"433.151";"52.492";"2.15";"3.39167"
"24.9036";"47.9674";"0.62111";"856.42";"54.35";"1.75556";"2.475"
"25.6118";"46.5842";"0.57694";"1106.87";"51.736";"2.27222";"3.86389"
"25.7652";"45.1747";"0.91778";"478.856";"49.1389";"2.46389";"6.8944"
"24.9861";"48.7157";"0.965";"404.082";"46.7278";"1.21944";"8.4361"
"24.6324";"49.6543";"0.89917";"288.116";"48.0083";"2.84444";"7.7167"
"24.6022";"51.09";"0.81611";"329.197";"46.6889";"2.78889";"7.8167"
"24.6434";"55.282";"1.03361";"384.781";"45.5056";"2.43056";"5.525"
"24.763";"55.128";"0.82944";"340.152";"42.5889";"1.80556";"7.6611"
"24.6895";"54.501";"0.76444";"269.141";"48.5556";"1.57778";"5.5333"
"24.597";"52.725";"0.75167";"270.382";"49.8778";"2.22778";"5.3333"
"24.4755";"51.655";"0.78667";"291.013";"55.433";"1.41111";"3.44722"
"24.4954";"51.913";"0.745";"293.483";"59.042";"2.175";"0.92222"
"24.6968";"52.767";"0.55861";"327.391";"49.0444";"1.88333";"5.4917"
"24.8362";"50.336";"1.13833";"220.247";"57.925";"0.675";"3.19444"
"24.5313";"52.173";"1.30278";"146.109";"44.6222";"3.41111";"8.9556"
"24.5065";"50.431";"1.26111";"121.335";"38.1222";"4.23889";"15.2972"
"24.3394";"51.902";"1.05056";"170.608";"40.1278";"7.3583";"13.425"
"24.2971";"55.24";"1.61139";"277.307";"40.9861";"7.2139";"12.5167"
"24.449";"52.952";"1.795";"644.06";"46.8806";"3.64722";"9.6056"
"24.7852";"51.591";"1.54028";"1022.26";"49.3528";"3.38611";"8.0667"
"25.3105";"50.673";"1.625";"860.77";"47.6306";"4.31389";"8.4917"
"25.2947";"50.034";"1.13917";"712.24";"50.55";"4.49722";"8.45"
"25.4442";"50.106";"1.54639";"1014.72";"50.95";"2.62222";"7.4056"
"25.9186";"47.9807";"1.59";"622.78";"52.489";"2.29722";"5.7306"
"25.6704";"47.1955";"2.27056";"868.88";"55.047";"3.2";"4.575"
"25.3179";"46.4549";"2.24083";"1033.96";"56.839";"1.42778";"4.26667"
"25.5888";"46.1539";"1.845";"1125.95";"55.736";"2.33333";"4.49167"
"25.7526";"45.4911";"2.03333";"882.59";"55.969";"2.87222";"4.75556"
"26.0497";"44.5226";"1.23361";"1104.37";"56.078";"2.68611";"4.59722"
"26.2174";"43.9351";"1.89556";"596.99";"57.228";"2.14444";"4.63056"
"25.6918";"45.661";"1.79361";"417.138";"59.603";"2.33889";"3.425"
"25.571";"45.8635";"1.85806";"322.342";"57.219";"2.13889";"4.28333"
"25.5109";"46.3698";"1.16667";"301.51";"58.708";"1.35833";"3.55556"
"25.4542";"47.6222";"0.76694";"378.118";"56.656";"1.85833";"4.55"
"25.5799";"48.6337";"0.56472";"320.948";"56.181";"1.275";"4.09444"
"25.6517";"49.76";"0.57722";"359.13";"55.969";"0.79722";"2.87778"
"25.7823";"49.1582";"0.65722";"443.848";"55.575";"1.4";"3.01389"
"25.8874";"47.4015";"0.65194";"659.32";"56.178";"1.76111";"3.37222"
"26.1923";"44.6037";"0.67417";"594.65";"60.581";"1.725";"3.38333"
"26.1931";"45.3915";"0.346111";"856.19";"60.4";"1.55";"3.31111"
"26.4729";"45.6465";"1.1";"904.81";"57.928";"1.35";"3.38611"
"26.2337";"46.0111";"2.15111";"508.85";"57.917";"2.05833";"5.1333"
"19.798";"2.88715";"0.77778";"-0.50782";"9.6667";"19.4333";"15.2861"
"19.7765";"2.84028";"0.52278";"-0.52084";"9.45";"15.4806";"14.8361"
"19.7598";"2.87001";"0.57667";"-0.54905";"8.7528";"17.4111";"15.0917"
"19.753";"2.86675";"0.87";"-0.51433";"9.9667";"17.9861";"15.2278"
"19.7192";"2.85373";"0.53778";"-0.50565";"11.6139";"7.7694";"12.8417"
"19.6962";"2.96441";"0.76778";"-0.59463";"12.6944";"4.39444";"11.8833"
"19.7016";"3.02474";"0.481389";"-0.54471";"11.0056";"8.7889";"13.3222"
"19.6226";"2.91515";"0.51361";"-0.496969";"9.9667";"8.4222";"13.9556"
"19.6578";"3.18056";"0.321944";"-0.58595";"9.4167";"9.0028";"14.2667"
"19.5812";"3.16298";"0.234444";"-0.58377";"9.3167";"9.2694";"14.275"
"19.3687";"2.85069";"0.409167";"-0.57943";"9.1167";"11.3778";"14.6722"
"19.3683";"2.7947";"0.5375";"-0.53603";"9.6444";"18.5444";"14.0583"
"19.388";"2.8763";"0.383889";"-0.449226";"9.7";"23.1028";"14.6833"
"19.3481";"2.91102";"0.2625";"-0.51867";"8.9278";"23.2972";"14.4917"
"19.3008";"2.90668";"0.434167";"-0.462247";"8.9528";"20.275";"14.7222"
"19.3112";"2.9885";"0.406111";"-0.449226";"9.3472";"22.65";"14.0667"
"19.3561";"3.0306";"0.79861";"-0.50565";"9.3056";"24.0056";"13.3694"
"19.3715";"3.04774";"0.321111";"-0.55339";"8.975";"26.1806";"13.9056"
"19.4099";"3.13151";"0.413056";"-0.481778";"9.1111";"21.9639";"14.1806"
"19.4227";"3.32878";"0.62778";"-0.453567";"8.975";"18.5361";"13.9528"
"19.2611";"2.87609";"0.8725";"-0.447056";"10.3417";"23.4778";"12.5083"
"19.2502";"2.88911";"0.45";"-0.50999";"10.025";"19.0278";"12.8"
"19.2778";"2.94032";"0.51028";"-0.50782";"9.475";"8.0722";"12.0833"
"19.245";"2.93685";"0.82278";"-0.449226";"9.9";"6.5222";"12.2278"
"19.2431";"2.89063";"0.395278";"-0.51216";"9.75";"5.5806";"12.5861"
"19.24";"2.95942";"0.4175";"-0.54254";"9.4972";"5.3917";"11.7444"
"19.2459";"3.04145";"0.56306";"-0.59463";"9.6389";"5.4194";"12.425"
"19.2687";"3.07248";"1.22556";"-0.50782";"10.85";"4.49444";"12.1917"
"19.3092";"3.1977";"0.58361";"-0.440546";"11.4";"4.39444";"11.3861"
"19.3898";"3.21984";"0.67389";"-0.438376";"12.7194";"3.38889";"11.1944"
"19.2945";"2.73286";"0.91833";"-0.464417";"14.9861";"2.67778";"9.6472"
"19.2947";"2.69293";"0.261667";"-0.488289";"14.5722";"2.52778";"9.8667"
"19.3537";"2.84158";"0.55833";"-0.51216";"14.0444";"2.88889";"10.2056"
"19.3537";"2.84201";"0.61361";"-0.50782";"12.7611";"3.11111";"11.0667"
"19.2856";"2.78668";"0.66111";"-0.55339";"11.8833";"3.20833";"10.6028"
"19.2426";"2.84766";"0.86778";"-0.479608";"11.5083";"4.99444";"10.95"
"19.247";"2.94835";"0.62472";"-0.57726";"13.8444";"2.35278";"9.2611"
"19.2389";"2.96766";"1.11417";"-0.57292";"14.775";"2.83056";"8.9306"
"19.2365";"2.94162";"0.210833";"-0.488289";"14.8694";"2.15833";"8.85"
"19.3112";"3.18728";"0.9475";"-0.60114";"9.1444";"2.5";"8.7556"
"19.2055";"2.87587";"0.57583";"-0.55122";"6.8833";"2.31111";"7.6639"
"19.1719";"2.78516";"1.02167";"-0.412334";"7.1389";"6.8389";"9.0278"
"19.2096";"2.86393";"0.70389";"-0.494799";"225.903";"5.1139";"11.1472"
"19.2526";"2.898";"0.9075";"-0.455737";"522.12";"3.47778";"10.6889"
